ticket_id,trip_id,sold_at,payment_method,fare_kzt,passenger_type
52354,6636,2025-07-06T15:43:09,card,76.0,student
52355,3204,2025-04-23T23:30:09,card,82.0,student
52356,18,2025-06-05T11:51:09,card,50.0,adult
52357,4671,2025-03-31T23:46:09,card,122.0,student
52358,88,2025-07-27T00:24:09,card,62.0,student
52359,9700,2025-07-08T17:25:09,card,73.0,adult
52360,4044,2025-06-07T20:28:09,card,115.0,student
52361,913,2025-04-27T12:41:09,card,98.0,adult
52362,8448,2025-08-16T18:15:09,cash,108.0,student
52363,8774,2025-06-12T12:59:09,cash,113.0,adult
52364,11670,2025-09-10T22:13:09,cash,107.0,adult
52365,9136,2025-04-07T07:41:09,qr,100.0,student
52366,5425,2025-08-27T17:29:09,qr,83.0,senior
52367,4376,2025-08-22T19:43:09,card,78.0,adult
52368,8161,2025-06-06T10:47:09,cash,129.0,student
52369,2199,2025-04-21T19:42:09,cash,103.0,adult
52370,6803,2025-09-18T15:35:09,card,103.0,adult
52371,3918,2025-08-25T05:37:09,card,90.0,adult
52372,11273,2025-08-17T09:17:09,card,114.0,student
52373,2141,2025-05-27T18:10:09,card,116.0,adult
52374,6737,2025-04-24T12:08:09,cash,76.0,adult
52375,3407,2025-05-07T00:11:09,card,123.0,adult
52376,3294,2025-07-03T11:37:09,cash,118.0,adult
52377,8373,2025-07-14T08:46:09,card,50.0,student
52378,8463,2025-05-19T08:20:09,qr,109.0,adult
52379,10050,2025-07-27T19:27:09,card,119.0,adult
52380,10319,2025-03-27T17:35:09,qr,73.0,senior
52381,10628,2025-09-06T12:55:09,card,121.0,student
52382,10181,2025-06-11T16:33:09,card,75.0,adult
52383,1479,2025-04-02T15:01:09,card,80.0,adult
52384,9622,2025-08-05T12:29:09,card,98.0,student
52385,10715,2025-06-12T07:09:09,cash,91.0,adult
52386,1106,2025-08-20T13:59:09,card,93.0,adult
52387,9758,2025-08-12T03:32:09,cash,82.0,adult
52388,5581,2025-09-05T04:04:09,card,63.0,student
52389,4361,2025-09-13T18:53:09,card,90.0,student
52390,5147,2025-09-07T14:33:09,card,108.0,adult
52391,5451,2025-04-05T22:41:09,card,65.0,student
52392,11814,2025-08-15T04:31:09,card,89.0,adult
52393,10509,2025-05-07T02:44:09,card,88.0,adult
52394,1769,2025-04-07T10:25:09,cash,77.0,adult
52395,10956,2025-06-29T18:15:09,cash,98.0,adult
52396,5509,2025-04-01T23:44:09,qr,99.0,adult
52397,10373,2025-04-17T05:21:09,cash,72.0,student
52398,8770,2025-04-10T13:50:09,cash,91.0,adult
52399,8490,2025-04-01T03:07:09,card,104.0,adult
52400,774,2025-08-08T06:23:09,card,116.0,adult
52401,4755,2025-06-12T12:17:09,cash,51.0,adult
52402,10720,2025-07-04T00:13:09,card,110.0,student
52403,4032,2025-08-15T21:40:09,cash,114.0,senior
52404,8480,2025-07-12T19:36:09,cash,85.0,adult
52405,4303,2025-08-08T00:29:09,qr,99.0,adult
52406,1639,2025-05-09T20:14:09,card,75.0,student
52407,5136,2025-05-01T01:27:09,qr,95.0,adult
52408,8224,2025-07-17T03:12:09,card,109.0,adult
52409,11109,2025-09-15T03:35:09,qr,125.0,adult
52410,7640,2025-04-21T10:19:09,card,115.0,adult
52411,5569,2025-09-03T05:51:09,card,92.0,adult
52412,1453,2025-03-29T19:53:09,card,104.0,adult
52413,10415,2025-08-07T02:50:09,card,55.0,adult
52414,11576,2025-07-23T14:25:09,cash,92.0,student
52415,6218,2025-09-04T21:01:09,card,108.0,adult
52416,6088,2025-03-29T01:56:09,card,95.0,adult
52417,9809,2025-09-10T11:02:09,qr,79.0,adult
52418,6425,2025-08-26T01:19:09,card,68.0,student
52419,1610,2025-07-31T18:59:09,card,85.0,student
52420,8207,2025-04-04T20:23:09,card,65.0,senior
52421,2302,2025-04-02T20:02:09,card,124.0,student
52422,2413,2025-05-22T10:07:09,qr,50.0,adult
52423,2949,2025-08-04T00:55:09,cash,76.0,adult
52424,7127,2025-08-08T02:35:09,card,102.0,adult
52425,2106,2025-05-03T05:48:09,card,67.0,student
52426,3912,2025-09-04T03:32:09,cash,122.0,student
52427,9944,2025-07-13T09:25:09,card,88.0,adult
52428,10560,2025-09-19T05:10:09,card,106.0,student
52429,3777,2025-08-05T08:43:09,card,67.0,adult
52430,10752,2025-06-15T11:28:09,cash,107.0,adult
52431,3979,2025-06-20T16:12:09,card,105.0,adult
52432,9079,2025-07-10T17:16:09,cash,105.0,adult
52433,344,2025-09-12T22:16:09,qr,96.0,student
52434,2037,2025-05-16T02:49:09,card,91.0,adult
52435,3816,2025-08-14T10:54:09,card,85.0,adult
52436,5655,2025-05-08T12:44:09,card,79.0,adult
52437,6592,2025-07-19T08:05:09,card,111.0,adult
52438,11552,2025-08-31T20:53:09,qr,100.0,adult
52439,662,2025-07-11T08:53:09,card,61.0,student
52440,4341,2025-08-27T16:57:09,card,71.0,adult
52441,4900,2025-08-10T09:28:09,qr,116.0,adult
52442,3895,2025-09-07T18:06:09,card,106.0,adult
52443,5915,2025-04-10T18:41:09,card,107.0,adult
52444,2623,2025-06-08T21:33:09,cash,74.0,adult
52445,5211,2025-04-17T23:31:09,cash,126.0,adult
52446,865,2025-03-29T13:47:09,cash,88.0,adult
52447,1868,2025-06-23T19:38:09,card,95.0,student
52448,911,2025-05-04T14:26:09,qr,91.0,adult
52449,7292,2025-06-30T05:06:09,cash,70.0,adult
52450,2099,2025-09-18T06:06:09,card,99.0,adult
52451,10370,2025-09-03T06:24:09,cash,79.0,adult
52452,4940,2025-09-04T05:51:09,card,71.0,student
52453,3061,2025-07-22T09:09:09,card,124.0,student
52454,6740,2025-09-13T05:37:09,card,63.0,adult
52455,654,2025-04-02T09:07:09,card,62.0,adult
52456,6360,2025-07-25T19:11:09,card,61.0,adult
52457,6581,2025-04-02T22:34:09,card,119.0,adult
52458,5118,2025-05-13T14:21:09,cash,72.0,adult
52459,8980,2025-09-06T05:03:09,card,111.0,adult
52460,10433,2025-04-11T13:50:09,cash,95.0,adult
52461,8683,2025-05-07T12:11:09,card,102.0,adult
52462,9931,2025-08-13T13:18:09,qr,93.0,adult
52463,5037,2025-05-06T20:41:09,card,63.0,adult
52464,4706,2025-07-18T09:54:09,card,90.0,adult
52465,602,2025-06-24T09:16:09,card,92.0,adult
52466,6110,2025-05-22T19:19:09,card,111.0,adult
52467,11369,2025-06-18T05:34:09,cash,74.0,adult
52468,10628,2025-05-18T11:54:09,cash,110.0,adult
52469,1386,2025-06-13T07:14:09,card,100.0,student
52470,2249,2025-05-10T22:22:09,cash,106.0,student
52471,10750,2025-04-07T02:31:09,cash,80.0,adult
52472,4235,2025-07-13T09:44:09,qr,74.0,adult
52473,6870,2025-07-31T20:08:09,card,101.0,adult
52474,7195,2025-04-22T16:02:09,cash,130.0,adult
52475,4980,2025-03-31T01:01:09,card,108.0,student
52476,5359,2025-08-04T02:27:09,qr,89.0,student
52477,10114,2025-09-21T15:51:09,card,121.0,adult
52478,6695,2025-09-01T20:59:09,cash,105.0,adult
52479,11779,2025-07-21T17:19:09,cash,74.0,adult
52480,485,2025-05-20T12:12:09,card,54.0,senior
52481,1481,2025-07-08T22:45:09,card,78.0,student
52482,5879,2025-09-14T12:12:09,card,91.0,adult
52483,8088,2025-04-03T15:33:09,card,88.0,adult
52484,11491,2025-03-25T22:47:09,card,89.0,adult
52485,11259,2025-04-02T17:09:09,cash,89.0,student
52486,11291,2025-06-02T06:42:09,card,96.0,adult
52487,5405,2025-05-25T20:48:09,qr,79.0,adult
52488,8342,2025-08-30T13:04:09,card,76.0,senior
52489,3304,2025-09-14T08:04:09,card,84.0,adult
52490,11211,2025-05-22T07:42:09,cash,82.0,adult
52491,10258,2025-05-12T14:08:09,cash,105.0,adult
52492,9086,2025-04-06T14:59:09,card,96.0,adult
52493,8076,2025-07-18T19:56:09,cash,87.0,adult
52494,2262,2025-04-14T15:18:09,card,77.0,adult
52495,8416,2025-08-11T19:14:09,cash,79.0,adult
52496,8241,2025-07-28T05:09:09,qr,117.0,adult
52497,3683,2025-07-02T04:41:09,card,71.0,adult
52498,11882,2025-08-05T04:28:09,cash,106.0,adult
52499,4170,2025-09-08T20:03:09,card,79.0,adult
52500,7860,2025-06-19T14:54:09,cash,77.0,adult
52501,11705,2025-06-30T07:28:09,qr,108.0,student
52502,9669,2025-08-10T20:53:09,card,71.0,adult
52503,9303,2025-06-08T23:58:09,cash,131.0,adult
52504,8337,2025-04-13T07:12:09,card,111.0,adult
52505,803,2025-08-04T01:15:09,card,146.0,adult
52506,448,2025-09-05T06:08:09,cash,68.0,adult
52507,8716,2025-09-13T16:44:09,cash,92.0,student
52508,222,2025-09-16T19:50:09,card,78.0,adult
52509,8084,2025-04-17T15:09:09,card,94.0,adult
52510,8952,2025-05-27T02:56:09,qr,54.0,adult
52511,2722,2025-07-31T18:48:09,card,102.0,student
52512,3673,2025-06-21T17:13:09,cash,105.0,adult
52513,10169,2025-03-27T18:12:09,card,108.0,adult
52514,5769,2025-05-05T18:09:09,cash,82.0,adult
52515,8213,2025-06-08T04:33:09,card,101.0,senior
52516,3951,2025-08-06T18:09:09,card,51.0,adult
52517,1839,2025-07-24T11:51:09,card,52.0,adult
52518,2380,2025-06-14T09:50:09,card,109.0,adult
52519,2766,2025-05-31T21:43:09,card,99.0,student
52520,3662,2025-05-30T21:39:09,card,115.0,adult
52521,8481,2025-08-07T14:17:09,cash,84.0,adult
52522,5253,2025-08-22T04:44:09,card,91.0,adult
52523,5897,2025-04-24T05:33:09,card,75.0,adult
52524,3510,2025-04-04T20:54:09,qr,115.0,student
52525,7195,2025-08-04T18:10:09,cash,86.0,adult
52526,11589,2025-06-13T05:58:09,card,87.0,adult
52527,9835,2025-03-30T04:47:09,qr,95.0,adult
52528,11332,2025-07-08T00:52:09,cash,110.0,senior
52529,5230,2025-06-18T01:38:09,cash,90.0,adult
52530,1309,2025-05-29T14:18:09,card,94.0,adult
52531,3101,2025-06-22T15:45:09,cash,152.0,adult
52532,2838,2025-05-20T16:44:09,card,59.0,adult
52533,6296,2025-07-24T19:46:09,card,85.0,student
52534,1457,2025-08-12T15:53:09,qr,100.0,adult
52535,5119,2025-06-30T14:12:09,cash,111.0,adult
52536,7118,2025-05-21T15:09:09,card,61.0,adult
52537,4980,2025-05-23T21:16:09,card,126.0,student
52538,6541,2025-05-21T05:43:09,card,76.0,adult
52539,6097,2025-07-04T19:39:09,card,76.0,student
52540,1537,2025-06-15T09:41:09,qr,108.0,adult
52541,2249,2025-07-01T13:50:09,card,113.0,adult
52542,7794,2025-04-06T21:41:09,qr,90.0,adult
52543,5433,2025-06-16T23:42:09,card,110.0,adult
52544,4233,2025-09-17T23:19:09,card,98.0,student
52545,6569,2025-06-04T20:29:09,qr,73.0,adult
52546,5635,2025-07-17T14:34:09,card,92.0,adult
52547,7521,2025-05-03T12:53:09,card,65.0,adult
52548,8706,2025-04-07T17:52:09,card,114.0,adult
52549,1242,2025-05-04T16:37:09,cash,97.0,adult
52550,334,2025-08-22T01:35:09,card,120.0,adult
52551,8050,2025-07-13T11:24:09,qr,109.0,adult
52552,10638,2025-05-31T08:42:09,card,123.0,adult
52553,8461,2025-06-22T02:11:09,card,107.0,student
52554,1358,2025-05-25T05:12:09,qr,90.0,adult
52555,10451,2025-06-03T10:19:09,cash,57.0,adult
52556,6499,2025-04-14T19:40:09,card,92.0,adult
52557,19,2025-03-31T13:24:09,card,128.0,adult
52558,11315,2025-04-10T17:57:09,card,76.0,adult
52559,398,2025-07-29T02:00:09,card,94.0,adult
52560,11443,2025-08-19T06:56:09,card,67.0,adult
52561,9051,2025-08-01T19:01:09,card,97.0,adult
52562,8995,2025-07-16T12:10:09,card,89.0,adult
52563,10789,2025-05-28T00:51:09,card,87.0,student
52564,7650,2025-09-07T02:48:09,cash,90.0,adult
52565,1340,2025-07-14T15:48:09,card,124.0,adult
52566,6075,2025-08-03T20:44:09,card,76.0,adult
52567,1902,2025-09-16T21:45:09,card,78.0,adult
52568,1909,2025-07-11T11:51:09,card,93.0,adult
52569,1035,2025-04-06T07:35:09,qr,106.0,adult
52570,5877,2025-06-07T02:15:09,cash,117.0,adult
52571,7961,2025-06-24T13:07:09,card,95.0,adult
52572,4007,2025-05-07T08:22:09,card,61.0,student
52573,8511,2025-09-16T00:29:09,card,91.0,adult
52574,10897,2025-06-02T10:05:09,cash,82.0,student
52575,3782,2025-04-10T11:31:09,card,88.0,adult
52576,166,2025-09-16T23:44:09,qr,89.0,student
52577,8546,2025-08-31T11:40:09,card,83.0,student
52578,7242,2025-09-13T01:09:09,cash,97.0,adult
52579,790,2025-07-03T05:39:09,card,83.0,student
52580,10057,2025-05-13T21:17:09,cash,73.0,adult
52581,7359,2025-08-31T15:30:09,cash,79.0,student
52582,548,2025-05-31T11:17:09,cash,76.0,adult
52583,7976,2025-08-24T13:43:09,cash,100.0,adult
52584,6923,2025-07-26T09:20:09,card,111.0,adult
52585,213,2025-06-20T04:13:09,qr,93.0,adult
52586,6507,2025-06-26T14:33:09,card,78.0,student
52587,6006,2025-08-27T15:18:09,card,58.0,adult
52588,672,2025-07-28T00:42:09,card,80.0,adult
52589,4412,2025-09-07T04:00:09,qr,119.0,adult
52590,8454,2025-07-28T17:27:09,card,94.0,adult
52591,6970,2025-08-14T01:09:09,cash,109.0,adult
52592,4988,2025-05-28T08:48:09,cash,71.0,adult
52593,7143,2025-08-26T05:07:09,card,92.0,adult
52594,5324,2025-06-29T08:25:09,cash,82.0,student
52595,1018,2025-08-24T19:36:09,card,99.0,student
52596,641,2025-04-29T17:34:09,qr,120.0,adult
52597,7565,2025-09-07T03:27:09,card,104.0,adult
52598,4716,2025-07-24T05:25:09,card,113.0,adult
52599,9111,2025-09-17T20:32:09,cash,78.0,adult
52600,1215,2025-04-24T09:22:09,card,83.0,senior
52601,9792,2025-05-24T22:24:09,qr,70.0,adult
52602,8615,2025-06-27T10:40:09,qr,86.0,adult
52603,9938,2025-09-11T13:01:09,card,109.0,adult
52604,9380,2025-04-13T08:56:09,card,57.0,student
52605,636,2025-07-16T07:02:09,cash,120.0,adult
52606,1968,2025-09-19T11:28:09,card,87.0,student
52607,2125,2025-05-04T14:18:09,cash,61.0,adult
52608,1368,2025-07-11T01:19:09,cash,95.0,adult
52609,8746,2025-06-06T14:21:09,card,88.0,student
52610,11635,2025-07-10T02:54:09,card,115.0,adult
52611,9877,2025-07-29T09:18:09,card,67.0,adult
52612,5397,2025-09-07T13:58:09,card,51.0,student
52613,10892,2025-09-16T09:58:09,cash,63.0,adult
52614,8856,2025-08-01T12:37:09,card,80.0,adult
52615,8429,2025-05-01T03:58:09,card,88.0,adult
52616,2739,2025-06-04T12:22:09,card,87.0,adult
52617,9622,2025-09-21T07:05:09,card,76.0,student
52618,1944,2025-04-14T05:58:09,card,74.0,adult
52619,6868,2025-07-06T11:26:09,card,108.0,adult
52620,3707,2025-06-25T23:10:09,cash,115.0,adult
52621,8479,2025-09-11T13:57:09,card,92.0,student
52622,8961,2025-08-03T00:11:09,cash,119.0,student
52623,6971,2025-08-05T19:40:09,qr,85.0,student
52624,6347,2025-07-24T19:35:09,cash,60.0,adult
52625,5,2025-04-16T07:38:09,card,72.0,student
52626,10021,2025-09-06T04:31:09,card,74.0,adult
52627,8175,2025-07-07T01:56:09,card,100.0,adult
52628,125,2025-04-25T07:33:09,card,86.0,adult
52629,6359,2025-07-24T05:00:09,card,68.0,adult
52630,6597,2025-08-06T11:23:09,card,79.0,adult
52631,284,2025-05-04T03:37:09,qr,84.0,student
52632,5125,2025-06-30T13:34:09,cash,100.0,adult
52633,838,2025-04-22T15:00:09,card,101.0,adult
52634,1951,2025-05-26T14:22:09,card,112.0,adult
52635,10106,2025-09-04T05:10:09,card,88.0,adult
52636,4290,2025-09-08T13:14:09,qr,135.0,adult
52637,1506,2025-08-03T20:58:09,qr,129.0,adult
52638,5887,2025-05-30T20:15:09,card,95.0,adult
52639,6384,2025-07-24T14:49:09,cash,88.0,student
52640,4625,2025-06-20T06:09:09,cash,119.0,adult
52641,1343,2025-04-09T05:40:09,card,85.0,adult
52642,10903,2025-06-02T12:41:09,card,98.0,adult
52643,807,2025-08-31T18:21:09,card,68.0,adult
52644,4444,2025-07-11T14:57:09,qr,80.0,student
52645,7989,2025-08-02T11:35:09,cash,104.0,student
52646,10497,2025-09-19T09:44:09,cash,90.0,adult
52647,8379,2025-04-05T16:10:09,card,98.0,senior
52648,7009,2025-05-18T08:03:09,card,87.0,adult
52649,5297,2025-04-15T05:43:09,card,72.0,student
52650,9808,2025-08-31T10:08:09,cash,86.0,adult
52651,5555,2025-04-08T08:32:09,cash,115.0,senior
52652,7095,2025-05-06T05:54:09,card,92.0,student
52653,5139,2025-06-12T11:48:09,card,84.0,adult
52654,9350,2025-09-05T07:45:09,card,65.0,student
52655,587,2025-06-21T14:25:09,card,103.0,senior
52656,2602,2025-09-18T17:06:09,cash,98.0,student
52657,10119,2025-09-16T10:03:09,card,73.0,adult
52658,1133,2025-04-07T19:31:09,card,87.0,student
52659,7274,2025-05-02T04:29:09,card,103.0,adult
52660,7371,2025-04-04T16:42:09,qr,70.0,senior
52661,1634,2025-08-02T02:26:09,card,61.0,adult
52662,3103,2025-03-26T08:07:09,card,86.0,student
52663,3641,2025-07-14T12:44:09,card,83.0,adult
52664,5598,2025-05-30T07:57:09,cash,84.0,student
52665,6440,2025-09-09T06:34:09,cash,74.0,student
52666,2897,2025-04-04T18:17:09,cash,91.0,adult
52667,3830,2025-07-05T02:15:09,card,83.0,adult
52668,7691,2025-08-20T22:41:09,qr,103.0,adult
52669,10661,2025-09-08T14:44:09,cash,70.0,adult
52670,8705,2025-09-21T11:59:09,card,90.0,student
52671,10905,2025-08-24T16:03:09,card,73.0,adult
52672,6048,2025-04-03T04:03:09,qr,89.0,adult
52673,396,2025-05-23T21:35:09,card,92.0,adult
52674,4381,2025-08-26T11:32:09,card,96.0,student
52675,11979,2025-05-21T06:03:09,cash,78.0,student
52676,7330,2025-04-05T10:50:09,card,93.0,student
52677,3306,2025-09-13T09:04:09,card,111.0,senior
52678,10136,2025-07-04T04:52:09,card,93.0,student
52679,4562,2025-07-16T02:43:09,card,88.0,adult
52680,3610,2025-05-12T09:26:09,card,81.0,student
52681,48,2025-04-09T13:22:09,card,93.0,senior
52682,1606,2025-05-17T20:08:09,cash,50.0,student
52683,5210,2025-08-06T14:03:09,cash,88.0,adult
52684,6886,2025-09-08T07:39:09,cash,97.0,student
52685,2108,2025-09-12T17:52:09,card,86.0,student
52686,5254,2025-04-18T06:30:09,card,66.0,adult
52687,4859,2025-06-05T22:29:09,card,120.0,adult
52688,6516,2025-06-01T06:39:09,card,59.0,adult
52689,10802,2025-04-14T19:21:09,card,105.0,adult
52690,5476,2025-07-09T08:30:09,card,106.0,adult
52691,8537,2025-05-07T05:21:09,card,104.0,adult
52692,7285,2025-07-19T22:18:09,card,103.0,adult
52693,10028,2025-08-28T18:07:09,card,101.0,adult
52694,11430,2025-05-10T19:43:09,card,115.0,adult
52695,9530,2025-08-28T15:57:09,card,93.0,student
52696,2595,2025-04-05T10:36:09,qr,78.0,adult
52697,3093,2025-06-13T20:51:09,cash,123.0,adult
52698,2912,2025-04-23T11:17:09,cash,73.0,adult
52699,9062,2025-04-09T20:06:09,card,65.0,senior
52700,11977,2025-07-02T00:17:09,cash,77.0,adult
52701,679,2025-08-13T00:10:09,card,96.0,senior
52702,11752,2025-08-14T01:19:09,card,94.0,adult
52703,7660,2025-04-03T18:00:09,card,78.0,adult
52704,5537,2025-03-27T04:57:09,card,109.0,student
52705,9064,2025-03-27T05:28:09,cash,88.0,adult
52706,5785,2025-08-02T23:36:09,card,87.0,adult
52707,4266,2025-07-22T01:12:09,cash,90.0,student
52708,6786,2025-04-12T16:21:09,card,119.0,student
52709,5607,2025-05-13T16:13:09,card,106.0,student
52710,6677,2025-04-30T10:57:09,qr,90.0,adult
52711,9868,2025-05-31T00:58:09,card,99.0,adult
52712,8711,2025-07-02T19:42:09,card,85.0,adult
52713,9294,2025-06-09T12:25:09,cash,78.0,adult
52714,6302,2025-08-25T11:44:09,card,75.0,student
52715,11874,2025-07-16T03:52:09,card,96.0,student
52716,8821,2025-04-20T23:18:09,card,110.0,adult
52717,3769,2025-05-31T06:47:09,card,62.0,student
52718,9218,2025-06-11T21:30:09,cash,94.0,adult
52719,4364,2025-04-22T22:48:09,card,58.0,adult
52720,4130,2025-04-28T02:54:09,card,94.0,adult
52721,5417,2025-09-15T19:10:09,card,104.0,adult
52722,8310,2025-06-12T01:06:09,card,72.0,adult
52723,3358,2025-06-18T04:51:09,card,94.0,student
52724,6509,2025-05-12T16:27:09,card,108.0,adult
52725,9996,2025-09-05T22:59:09,qr,61.0,adult
52726,11476,2025-08-08T14:28:09,card,118.0,adult
52727,3829,2025-03-25T20:36:09,card,76.0,adult
52728,6500,2025-06-10T10:44:09,cash,100.0,student
52729,10768,2025-07-01T00:47:09,qr,82.0,student
52730,9369,2025-08-20T07:11:09,card,93.0,adult
52731,7930,2025-07-12T19:50:09,card,83.0,adult
52732,1360,2025-08-04T07:52:09,card,82.0,senior
52733,9748,2025-08-21T07:57:09,card,100.0,adult
52734,7731,2025-06-05T12:42:09,card,80.0,adult
52735,5922,2025-03-28T18:29:09,qr,95.0,adult
52736,1351,2025-04-20T01:34:09,cash,62.0,student
52737,8424,2025-07-11T14:02:09,card,96.0,senior
52738,8044,2025-08-09T01:33:09,card,83.0,adult
52739,3103,2025-09-11T03:48:09,cash,108.0,student
52740,3919,2025-08-17T02:36:09,card,60.0,adult
52741,11536,2025-08-23T20:05:09,cash,76.0,adult
52742,7618,2025-07-08T13:21:09,card,94.0,adult
52743,6318,2025-05-04T15:46:09,qr,78.0,student
52744,5211,2025-04-17T13:16:09,card,67.0,adult
52745,6424,2025-08-31T09:30:09,card,74.0,adult
52746,9831,2025-09-10T14:44:09,card,78.0,adult
52747,680,2025-07-24T07:56:09,cash,60.0,adult
52748,1473,2025-05-12T05:57:09,cash,75.0,adult
52749,2506,2025-09-07T19:34:09,card,145.0,student
52750,2921,2025-05-25T01:28:09,card,90.0,student
52751,1575,2025-09-07T03:09:09,cash,93.0,adult
52752,5093,2025-06-17T02:22:09,card,86.0,adult
52753,108,2025-08-14T00:37:09,card,112.0,adult
52754,4202,2025-06-13T05:00:09,card,89.0,student
52755,329,2025-06-10T16:55:09,qr,78.0,adult
52756,1096,2025-06-28T10:27:09,cash,87.0,adult
52757,7891,2025-05-17T06:38:09,card,111.0,adult
52758,5173,2025-05-19T03:59:09,card,106.0,student
52759,11667,2025-04-02T00:42:09,card,50.0,adult
52760,6890,2025-03-31T07:54:09,qr,89.0,senior
52761,4648,2025-04-13T02:38:09,card,99.0,adult
52762,8805,2025-08-25T14:46:09,card,90.0,adult
52763,10017,2025-08-25T22:38:09,qr,145.0,adult
52764,2383,2025-08-14T17:08:09,card,100.0,adult
52765,6535,2025-08-01T14:54:09,card,104.0,adult
52766,3400,2025-07-03T12:36:09,cash,62.0,adult
52767,11911,2025-04-10T17:31:09,qr,61.0,adult
52768,5387,2025-06-26T11:53:09,qr,74.0,adult
52769,967,2025-05-09T15:58:09,card,64.0,adult
52770,10071,2025-07-23T07:24:09,cash,94.0,adult
52771,10715,2025-05-05T11:42:09,cash,73.0,adult
52772,4511,2025-07-22T09:55:09,card,55.0,adult
52773,5487,2025-06-08T01:26:09,card,109.0,student
52774,8708,2025-06-19T03:31:09,card,91.0,adult
52775,387,2025-04-01T15:36:09,cash,91.0,adult
52776,10605,2025-04-18T14:08:09,card,75.0,adult
52777,4,2025-08-13T09:40:09,qr,95.0,adult
52778,2212,2025-08-31T11:46:09,card,94.0,adult
52779,3782,2025-04-24T23:53:09,cash,98.0,student
52780,7713,2025-06-17T03:02:09,card,78.0,student
52781,9395,2025-05-02T15:53:09,card,79.0,student
52782,2115,2025-07-28T15:53:09,card,75.0,adult
52783,3994,2025-08-11T05:32:09,qr,69.0,student
52784,9595,2025-04-29T17:55:09,qr,127.0,adult
52785,3990,2025-07-18T14:41:09,card,50.0,adult
52786,4337,2025-09-05T13:31:09,card,63.0,adult
52787,5053,2025-07-07T14:18:09,card,89.0,adult
52788,7443,2025-05-17T18:25:09,card,70.0,adult
52789,9657,2025-05-30T13:24:09,card,89.0,senior
52790,11116,2025-08-15T23:03:09,card,57.0,adult
52791,10059,2025-04-16T01:29:09,cash,50.0,adult
52792,2991,2025-04-07T22:11:09,cash,79.0,adult
52793,4518,2025-03-31T08:05:09,qr,109.0,student
52794,7625,2025-09-12T04:19:09,card,93.0,adult
52795,4680,2025-09-02T10:43:09,card,104.0,student
52796,6525,2025-04-06T04:50:09,card,114.0,adult
52797,4110,2025-09-07T09:28:09,card,102.0,adult
52798,7935,2025-05-26T10:50:09,card,71.0,senior
52799,7365,2025-03-27T13:24:09,card,79.0,adult
52800,1223,2025-05-06T20:04:09,qr,65.0,adult
52801,11874,2025-08-29T00:26:09,card,81.0,student
52802,1227,2025-07-20T19:40:09,card,73.0,student
52803,4819,2025-04-05T06:14:09,cash,94.0,adult
52804,10146,2025-04-15T19:07:09,card,67.0,adult
52805,347,2025-08-23T00:05:09,card,79.0,student
52806,3443,2025-05-06T01:31:09,card,109.0,adult
52807,8421,2025-04-28T01:10:09,card,108.0,adult
52808,8169,2025-07-31T17:13:09,cash,99.0,senior
52809,10679,2025-04-22T07:47:09,cash,64.0,adult
52810,8318,2025-07-13T02:50:09,qr,151.0,student
52811,7062,2025-06-29T12:34:09,card,80.0,adult
52812,2241,2025-06-05T13:56:09,card,95.0,adult
52813,10591,2025-04-27T07:05:09,qr,80.0,student
52814,4830,2025-05-06T11:26:09,cash,85.0,adult
52815,2113,2025-03-31T15:53:09,cash,50.0,adult
52816,1398,2025-04-09T17:11:09,qr,97.0,student
52817,11661,2025-07-27T21:02:09,card,67.0,adult
52818,1304,2025-09-14T22:08:09,qr,114.0,senior
52819,2276,2025-09-05T13:16:09,card,97.0,student
52820,10629,2025-05-26T15:41:09,card,120.0,adult
52821,8154,2025-06-04T10:00:09,card,77.0,adult
52822,7792,2025-09-11T15:56:09,card,70.0,student
52823,1204,2025-05-13T11:47:09,card,109.0,adult
52824,3923,2025-05-25T11:22:09,card,98.0,adult
52825,9298,2025-08-21T19:39:09,cash,103.0,student
52826,6708,2025-07-20T20:18:09,card,85.0,adult
52827,661,2025-04-08T05:17:09,card,67.0,adult
52828,7432,2025-05-03T17:17:09,card,71.0,adult
52829,590,2025-09-19T19:48:09,card,106.0,student
52830,229,2025-04-01T06:55:09,qr,101.0,student
52831,2787,2025-05-20T21:47:09,card,101.0,adult
52832,4129,2025-09-14T09:57:09,card,81.0,student
52833,6635,2025-07-13T13:07:09,qr,65.0,senior
52834,6866,2025-06-03T15:19:09,card,78.0,adult
52835,10606,2025-07-24T02:52:09,card,74.0,adult
52836,4236,2025-08-27T09:37:09,card,122.0,adult
52837,3681,2025-05-15T19:50:09,card,113.0,adult
52838,3515,2025-04-07T09:32:09,card,78.0,adult
52839,5401,2025-05-29T04:22:09,card,132.0,adult
52840,5612,2025-06-01T14:19:09,card,98.0,adult
52841,2667,2025-03-28T16:06:09,card,87.0,student
52842,8790,2025-06-07T18:18:09,card,83.0,adult
52843,6364,2025-04-17T18:43:09,card,109.0,adult
52844,8865,2025-04-25T11:13:09,qr,78.0,senior
52845,306,2025-08-28T22:54:09,card,113.0,student
52846,7115,2025-05-22T10:49:09,card,82.0,adult
52847,10506,2025-07-12T03:26:09,cash,101.0,adult
52848,9225,2025-06-22T02:22:09,card,108.0,adult
52849,3609,2025-07-20T03:14:09,qr,75.0,student
52850,1711,2025-05-17T13:44:09,card,99.0,adult
52851,11078,2025-08-12T22:43:09,card,115.0,adult
